id,price,surface,bedrooms,restrooms,location_name,Terraza,Ascensor,Piscina,Calefacción
1789943,1100,100,2,1,Alacant,0,1,0,0
1789944,1800,122,2,2,Alacant,0,1,0,0
1789945,650,75,2,2,Alacant,0,1,0,0
1789946,450,75,2,1,Alacant,0,1,0,0
1789953,845,95,3,2,Alacant,1,0,0,0
1789954,650,65,1,1,Alacant,0,0,0,0
1789955,1100,125,3,2,Alacant,0,1,0,0
1789957,1150,125,3,2,Alacant,0,1,0,0
1789959,700,154,3,2,Alacant,0,1,0,0
1789960,1000,120,3,2,Alacant,1,1,0,0
1789961,700,75,2,1,Alacant,0,1,0,0
1789965,995,63,2,1,Alacant,1,0,0,0
1789967,550,107,3,2,Alacant,0,1,0,0
1789969,700,95,3,2,Alacant,0,1,0,0
1789971,695,107,4,2,Alacant,1,0,0,0
1789974,1600,250,6,2,Alacant,1,0,0,0
1789975,1000,73,2,1,Alacant,0,1,0,0
1789978,1300,110,2,2,Alacant,0,1,0,0
1789980,750,65,2,1,Alacant,0,1,0,0
1789981,900,120,4,2,Alacant,1,0,0,0
1789984,900,92,3,2,Alacant,0,1,0,0
1789985,550,100,3,2,Alacant,0,0,0,0
1789986,600,60,2,1,Alacant,1,0,1,0
1789987,850,110,3,2,Alacant,0,1,0,0
1789988,510,55,2,1,Alacant,0,0,0,0
1789991,380,50,2,1,Alacant,0,0,0,0
1789993,1150,125,3,2,Alacant,0,1,0,0
1789994,450,90,3,2,Alacant,0,1,0,0
1789995,2600,278,4,3,Alacant,0,1,0,0
1789999,2200,176,4,4,Alacant,0,1,0,0
1790000,2000,100,3,2,Alacant,1,1,0,0
1790001,550,85,3,1,Alacant,1,0,0,0
1790003,950,110,3,3,Alacant,0,0,0,1
1790004,800,100,2,2,Alacant,0,1,0,0
1790006,1000,70,2,1,Alacant,1,0,0,0
1790007,695,99,3,2,Alacant,0,1,0,0
1790008,620,90,4,2,Alacant,0,1,0,0
1790009,900,105,4,2,Alacant,0,1,0,0
1790010,800,160,3,1,Alacant,1,0,0,0
1790011,450,110,3,2,Alacant,0,1,0,0
1790016,700,48,1,1,Alacant,0,1,0,0
1790017,700,75,3,2,Alacant,1,1,0,0
1790021,650,46,1,1,Alacant,0,1,0,0
1790022,480,113,3,2,Alacant,0,1,0,0
1790023,550,70,2,2,Alacant,0,1,0,0
1790027,480,113,3,2,Alacant,0,1,0,0
1790031,1200,67,2,1,Alacant,0,1,0,0
1790032,725,110,2,2,Alacant,0,0,0,0
1790037,1200,68,2,2,Alacant,1,1,0,0
1790039,1800,113,3,2,Alacant,0,1,0,0
1790042,750,72,1,1,Alacant,1,1,0,0
1790045,650,100,2,1,Alacant,0,1,0,0
1790047,600,75,2,2,Alacant,1,1,0,0
1790048,675,82,2,2,Alacant,0,1,0,0
1790050,750,125,5,2,Alacant,1,0,0,0
1790051,550,70,2,1,Alacant,1,0,0,0
1790053,1000,100,3,2,Alacant,1,1,0,0
1790054,625,84,2,1,Alacant,1,0,0,0
1790055,1300,132,2,2,Alacant,1,0,0,0
1790059,450,50,2,1,Alacant,1,0,0,0
1790063,475,81,3,2,Alacant,0,0,0,0
1790066,650,95,2,2,Alacant,0,1,0,0
1790067,650,95,2,2,Alacant,0,1,0,0
1790069,1000,120,4,2,Alacant,0,0,0,0
1790071,600,90,2,2,Alacant,1,0,0,0
1790072,500,84,2,1,Alacant,0,0,0,0
1790074,900,95,3,2,Alacant,0,1,0,0
1790075,450,65,2,1,Alacant,0,0,0,0
1790079,1500,120,2,1,Alacant,0,1,0,0
1790080,675,60,2,1,Alacant,0,0,0,0
1790081,1800,100,3,2,Alacant,0,1,0,0
1790082,600,100,3,2,Alacant,1,1,0,0
1790083,750,250,4,4,Alacant,1,0,0,1
1790084,760,135,3,1,Alacant,1,0,0,1
1790086,3000,200,4,2,Alacant,1,0,1,0
1790088,3000,135,3,2,Alacant,0,1,0,0
1790089,625,80,2,2,Alacant,0,1,0,0
1790090,1350,150,2,1,Alacant,0,0,0,0
1790091,500,50,1,1,Alacant,0,1,0,0
1790092,500,65,2,2,Alacant,0,1,0,0
1790095,3000,180,4,3,Alacant,1,0,1,0
1790097,700,94,2,2,Alacant,0,1,0,0
1790098,450,139,3,3,Alacant,1,0,0,0
1790099,690,82,3,1,Alacant,0,1,0,0
1790101,600,90,2,2,Alacant,1,0,0,0
1790103,700,50,1,1,Alacant,0,1,0,0
1790104,1600,150,3,2,Alacant,0,1,0,0
1790106,500,223,3,2,Alacant,0,1,0,0
1790111,440,85,2,1,Alacant,0,0,0,0
1790112,950,90,3,2,Alacant,0,1,0,0
1790113,820,130,3,2,Alacant,0,1,0,0
1790114,1200,150,4,2,Alacant,0,1,0,0
1790115,440,85,2,1,Alacant,0,1,0,0
1790116,460,60,1,1,Alacant,0,0,0,0
1790120,1200,220,2,2,Alacant,1,1,0,0
1790121,950,122,3,2,Alacant,0,1,0,0
1790122,1100,95,3,2,Alacant,0,1,0,0
1790123,550,80,2,1,Alacant,0,1,0,0
1790124,750,125,2,2,Alacant,0,1,0,0
1790126,5000,120,3,2,Alacant,1,0,1,0
1790128,600,88,2,1,Alacant,0,1,0,0
1790134,750,90,3,1,Alacant,0,1,0,0
1790136,850,140,3,2,Alacant,1,0,0,0
1790137,1600,260,3,3,Alacant,1,0,0,0
1790139,1500,88,2,3,Alacant,0,1,0,0
1790141,1300,130,1,1,Alacant,0,1,0,0
1790142,700,85,2,2,Alacant,0,1,0,0
1790143,700,70,2,1,Alacant,1,0,0,1
1790148,975,90,1,1,Alacant,1,1,0,0
1790149,700,80,3,1,Alacant,0,1,0,0
1790155,475,64,2,1,Alacant,0,1,0,0
1790160,700,140,3,2,Alacant,1,0,0,0
1790162,1000,155,5,2,Alacant,0,1,0,0
1790163,850,120,3,2,Alacant,0,1,0,0
1790164,599,80,2,2,Alacant,0,1,0,0
1790171,600,265,4,3,Alacant,0,0,0,0
1790175,500,110,3,2,Alacant,1,1,0,0
1790178,500,89,2,1,Alacant,1,0,0,0
1790179,600,55,1,1,Alacant,0,0,0,0
1790180,630,60,1,1,Alacant,0,0,0,0
1790183,1500,85,2,2,Alacant,0,1,0,0
1790184,1200,85,1,2,Alacant,0,1,0,0
1790187,750,65,2,1,Alacant,0,1,0,0
1790188,750,58,2,1,Alacant,0,1,0,0
1790189,1500,104,3,2,Alacant,0,1,0,0
1790190,700,70,2,1,Alacant,1,1,0,0
1790192,710,79,3,2,Alacant,0,1,0,0
1790193,550,74,2,1,Alacant,0,1,0,0
1790199,1300,100,3,2,Alacant,0,1,0,0
1790202,1600,180,4,2,Alacant,1,0,1,0
1790205,1350,90,3,3,Alacant,0,1,0,0
1790206,750,90,2,1,Alacant,0,1,0,0
1790207,475,95,4,1,Alacant,0,0,0,0
1790209,600,80,2,2,Alacant,0,1,0,0
1790211,550,100,3,2,Alacant,0,1,0,0
1790218,1200,130,3,2,Alacant,0,1,0,0
1790219,2900,127,3,2,Alacant,0,1,0,0
1790220,165,130,4,2,Alacant,0,1,0,0
1790223,900,95,4,2,Alacant,0,1,0,0
1790225,600,65,2,1,Alacant,0,1,0,0
1790230,1200,175,3,3,Alacant,1,0,0,0
1790231,800,68,3,1,Alacant,0,1,0,0
1790237,550,95,3,2,Alacant,0,1,0,0
1790238,550,58,2,1,Alacant,0,1,0,0
1790247,700,70,2,2,Alacant,1,1,0,0
1790250,2400,130,4,2,Alacant,1,0,1,0
1790254,1500,290,3,2,Alacant,0,0,1,0
1790255,750,85,2,1,Alacant,0,0,0,1
1790263,500,35,1,1,Alacant,1,0,0,0
1790264,1000,300,4,3,Alacant,1,0,0,0
1790266,1500,160,3,2,Alacant,1,0,0,0
1790268,1200,85,2,2,Alacant,0,1,0,0
1790272,1300,80,2,1,Alacant,0,1,0,0
1790274,550,108,3,2,Alacant,0,1,0,0
1790276,800,75,2,1,Alacant,1,0,0,0
1790288,700,60,1,1,Alacant,0,1,0,0
1790289,700,60,1,1,Alacant,0,1,0,0
1790290,550,65,2,1,Alacant,0,1,0,0
1790298,550,65,2,1,Alacant,1,0,0,0
1790301,725,71,2,2,Alacant,0,1,0,0
1790307,750,70,2,2,Alacant,0,1,0,0
1790308,600,120,5,2,Alacant,0,1,0,0
1790310,1000,110,4,2,Alacant,1,0,0,0
1790313,2200,120,3,2,Alacant,0,1,0,0
1790316,600,80,2,2,Alacant,1,0,0,0
1790326,1750,180,8,2,Alacant,0,1,0,0
1790331,1300,100,2,2,Alacant,0,1,0,0
1790332,600,60,2,1,Alacant,1,0,0,1
1790339,1000,60,2,1,Alacant,0,0,0,0
1790344,750,120,4,2,Alacant,0,1,0,0
1790345,1500,125,2,2,Alacant,1,0,1,0
1790346,500,225,3,2,Alacant,1,0,0,0
1790354,550,85,3,1,Alacant,1,0,0,0
1790355,425,85,2,1,Alacant,0,0,0,0
1790356,500,92,3,2,Alacant,0,1,0,0
1790357,550,80,2,1,Alacant,0,0,0,0
1790358,1100,95,3,2,Alacant,0,1,0,0
1790359,470,78,2,1,Alacant,1,0,0,0
1790363,1200,151,4,2,Alacant,0,1,0,0
1790367,400,65,1,1,Alacant,0,1,0,0
1790368,2700,170,3,4,Alacant,1,0,1,0
1790370,270,90,3,2,Alacant,0,0,0,0
1790374,3000,220,4,2,Alacant,0,0,0,0
1790375,400,35,1,1,Alacant,0,1,0,0
2360836,860,111,3,2,Alacant,0,1,1,0
2360837,635,58,1,1,Alacant,0,1,1,0
2360843,1400,138,4,2,Alacant,0,1,0,0
2380130,350,40,1,1,Alacant,0,1,0,0
2380131,600,67,3,1,Alacant,1,0,0,0
2380141,600,80,2,1,Alacant,0,0,0,0
2380143,1200,110,3,2,Alacant,0,1,0,0
2380144,650,70,2,2,Alacant,0,1,0,0
2380147,850,84,2,1,Alacant,0,1,0,0
2380151,750,130,3,1,Alacant,1,1,0,0
2380152,695,56,2,1,Alacant,0,1,0,0
2380154,700,95,3,2,Alacant,1,0,0,1
2380156,650,95,3,1,Alacant,0,0,0,0
2380158,600,50,1,1,Alacant,0,1,0,0
2380166,650,121,4,2,Alacant,0,1,0,0
2380168,600,90,2,1,Alacant,0,0,0,0
2380170,1200,151,4,2,Alacant,0,1,0,0
2380171,950,72,2,1,Alacant,0,1,0,0
2380174,675,75,2,2,Alacant,0,1,0,0
2380176,900,100,3,1,Alacant,1,0,0,0
2380179,700,59,2,1,Alacant,0,0,0,0
2380181,750,88,3,1,Alacant,0,1,0,0
2380182,950,90,2,1,Alacant,0,1,0,0
2380185,800,90,2,2,Alacant,0,1,0,0
2380187,525,40,1,1,Alacant,0,1,0,0
2380189,650,55,2,1,Alacant,0,1,0,0
2380190,600,55,2,1,Alacant,0,1,0,0
2380191,750,60,1,2,Alacant,0,0,0,0
2380193,750,90,3,2,Alacant,0,1,0,0
2380194,1200,160,4,2,Alacant,0,1,0,0
2380195,850,75,2,1,Alacant,0,1,0,0
2380198,600,58,1,1,Alacant,0,1,0,0
2380202,460,55,1,1,Alacant,0,1,0,0
2380205,750,88,3,1,Alacant,0,1,0,0
2380206,850,50,1,1,Alacant,0,0,0,0
2380207,535,64,3,1,Alacant,1,1,0,0
2380209,1000,125,2,2,Alacant,0,1,0,0
2380211,1200,125,4,2,Alacant,0,1,0,0
2380212,650,85,3,1,Alacant,0,0,0,0
2380216,725,106,2,2,Alacant,0,1,0,0
2380217,750,105,3,2,Alacant,0,1,0,0
2380219,700,90,3,2,Alacant,0,0,0,0
2380220,1300,170,4,3,Alacant,0,1,0,0
2380222,1250,125,3,2,Alacant,0,1,0,0
2380223,750,100,3,2,Alacant,0,1,0,0
2380225,600,80,1,1,Alacant,1,1,0,0
2380227,1000,110,3,2,Alacant,0,1,0,0
2380232,900,51,1,1,Alacant,0,1,0,0
2380236,1100,85,2,2,Alacant,0,1,0,0
2380238,775,80,2,1,Alacant,0,1,0,0
2380241,1200,80,2,1,Alacant,0,1,0,0
2380242,1200,151,4,2,Alacant,0,1,0,0
2380250,550,50,1,1,Alacant,0,1,0,0
2380253,650,95,3,2,Alacant,1,1,0,0
2380255,500,50,1,1,Alacant,0,1,0,0
2380261,170,95,1,2,Alacant,0,1,0,0
2380262,800,75,2,1,Alacant,0,1,0,0
2380263,1200,125,4,2,Alacant,0,1,0,0
2380264,1200,125,4,2,Alacant,0,1,0,0
2380265,690,74,2,2,Alacant,0,1,0,0
2380266,1200,100,3,2,Alacant,0,1,0,0
2380273,1300,180,4,3,Alacant,0,1,0,0
2380277,1300,157,4,3,Alacant,1,1,0,0
2380280,1100,95,3,2,Alacant,0,1,0,0
2380281,800,92,3,2,Alacant,0,1,0,0
2380282,750,90,3,2,Alacant,1,1,0,0
2380283,1100,95,3,2,Alacant,0,1,0,0
2380284,1100,95,3,2,Alacant,0,1,0,0
2380285,1800,95,2,2,Alacant,0,1,0,0
2380286,910,115,3,2,Alacant,0,0,0,1
2380288,1700,98,2,2,Alacant,0,1,0,0
2380290,1200,130,4,1,Alacant,0,1,0,0
2380291,1150,105,3,2,Alacant,0,1,0,0
2380292,850,100,2,2,Alacant,1,0,0,0
2380295,600,60,1,1,Alacant,0,1,0,0
2380299,500,78,2,1,Alacant,0,0,0,0
2380300,800,100,3,2,Alacant,0,0,0,0
2380301,630,94,3,1,Alacant,0,1,0,0
2380302,750,136,3,2,Alacant,0,1,0,0
2380304,1300,140,3,2,Alacant,0,1,0,0
2536136,550,72,3,2,Alacant,1,0,0,0
2536137,550,80,3,2,Alacant,0,0,0,0
2536138,450,70,2,2,Alacant,0,1,0,0
2536139,480,78,3,1,Alacant,0,0,0,0
2536140,900,90,3,2,Alacant,0,1,0,0
2536141,1200,110,3,2,Alacant,0,1,0,0
2536142,450,50,1,1,Alacant,0,0,0,0
2536143,550,70,2,1,Alacant,1,0,0,0
2536144,465,65,2,1,Alacant,0,0,0,0
2536145,600,60,1,1,Alacant,0,1,0,0
2536148,2000,60,2,1,Alacant,1,0,0,0
2536150,550,139,5,2,Alacant,0,1,0,0
2536151,800,125,4,2,Alacant,0,1,0,0
2536154,700,100,2,2,Alacant,0,0,0,0
2536155,950,120,2,1,Alacant,0,1,0,0
2536156,750,75,2,2,Alacant,0,1,0,0
2536157,400,102,3,1,Alacant,0,0,0,0
2536161,450,55,1,1,Alacant,0,1,0,0
2536162,350,50,1,1,Alacant,0,1,0,0
2536166,550,100,3,2,Alacant,0,1,0,0
2536168,690,150,2,2,Alacant,1,0,0,0
2536169,500,100,3,1,Alacant,0,1,0,0
2536171,500,50,2,1,Alacant,1,0,0,0
2536172,500,70,2,1,Alacant,1,1,0,0
2536177,850,110,2,2,Alacant,0,1,0,0
2536178,850,90,2,2,Alacant,0,1,0,0
2536179,650,75,2,2,Alacant,0,1,0,0
2536180,540,100,3,1,Alacant,1,0,0,0
2536181,1800,300,4,3,Alacant,1,0,1,0
2536183,600,150,2,2,Alacant,1,0,1,0
2536186,700,87,2,2,Alacant,0,1,0,0
2536187,900,75,2,1,Alacant,0,1,0,0
2536188,900,80,2,2,Alacant,0,1,0,0
2536189,700,78,2,2,Alacant,0,1,0,0
2536193,2600,280,5,2,Alacant,1,0,1,0
2536194,650,83,3,2,Alacant,0,1,0,0
2536195,610,100,2,2,Alacant,0,1,0,0
2536198,950,267,4,3,Alacant,1,0,0,0
2536205,600,63,1,1,Alacant,1,0,1,0
2536212,700,96,3,2,Alacant,0,1,0,0
2536213,450,35,1,1,Alacant,0,1,0,0
2536214,450,50,1,1,Alacant,0,1,0,0
2536217,1100,228,3,2,Alacant,1,0,1,0
2536220,380,90,3,2,Alacant,0,1,0,0
2536221,700,95,3,2,Alacant,0,1,0,0
2536222,650,80,2,1,Alacant,1,0,0,0
2536224,700,80,2,1,Alacant,0,1,0,0
2536226,480,60,2,1,Alacant,0,0,0,0
2536228,750,50,1,1,Alacant,0,0,0,0
2536229,595,70,2,1,Alacant,1,0,0,0
2536230,735,92,2,2,Alacant,0,1,0,0
2536231,1200,140,4,3,Alacant,1,0,1,0
2536234,700,76,3,2,Alacant,0,0,0,0
2536237,600,86,2,2,Alacant,0,1,0,0
2536240,550,64,2,1,Alacant,0,0,0,0
2536241,550,60,2,1,Alacant,0,1,0,0
2536243,585,74,2,1,Alacant,1,0,0,0
2536244,750,90,3,1,Alacant,1,1,0,0
2536245,1100,85,2,2,Alacant,1,1,0,0
2536247,650,86,1,1,Alacant,0,1,0,0
2536253,1300,250,3,2,Alacant,0,0,0,0
2536254,750,70,2,2,Alacant,0,1,0,0
2536256,650,100,3,2,Alacant,0,1,0,0
2536257,450,85,2,2,Alacant,1,1,0,0
2536261,470,85,3,1,Alacant,0,1,0,0
2536262,450,90,3,2,Alacant,0,1,0,0
2536266,500,110,3,1,Alacant,0,1,0,0
2536271,550,65,1,2,Alacant,0,1,0,0
2536272,850,60,2,2,Alacant,0,1,0,0
2536276,650,100,2,1,Alacant,1,0,0,0
2536280,1500,159,4,2,Alacant,1,0,1,0
2536283,780,100,3,2,Alacant,0,1,0,0
2536286,620,65,1,1,Alacant,0,1,0,0
2536287,650,60,1,1,Alacant,0,0,0,0
2536288,1500,50,2,1,Alacant,0,0,1,0
2536290,700,80,4,3,Alacant,1,0,0,1
2536292,500,150,2,1,Alacant,0,0,0,0
2536294,700,70,2,2,Alacant,0,0,0,0
2536295,950,100,4,2,Alacant,1,0,1,0
2536296,400,50,2,1,Alacant,0,0,0,1
2536298,650,59,3,1,Alacant,0,0,0,0
2536305,1200,82,2,1,Alacant,1,0,0,0
2536306,1950,206,3,2,Alacant,1,0,1,0
2536307,850,200,3,1,Alacant,0,0,1,0
2536311,400,90,3,2,Alacant,0,0,0,0
2536313,450,85,2,2,Alacant,0,0,0,0
2536314,450,85,3,2,Alacant,0,1,0,0
2536315,550,70,2,1,Alacant,0,1,0,0
2536319,650,71,1,2,Alacant,0,1,0,0
2536320,950,75,2,2,Alacant,1,1,0,0
2536323,700,85,2,2,Alacant,1,0,0,0
2536324,900,120,3,2,Alacant,1,0,0,0
2536326,850,100,2,2,Alacant,0,0,0,0
2536327,850,100,2,2,Alacant,0,0,0,1
2536333,620,105,3,2,Alacant,0,1,0,0
2536335,900,115,2,1,Alacant,0,1,0,0
2536336,490,126,3,2,Alacant,0,1,0,0
2536337,440,90,2,1,Alacant,0,0,0,1
2536342,600,110,3,2,Alacant,0,1,0,0
2536343,850,75,2,1,Alacant,0,1,0,0
2536346,750,95,3,1,Alacant,0,0,0,0
2536353,700,90,2,2,Alacant,1,0,0,0
2536355,700,85,2,2,Alacant,0,0,0,1
2536356,2500,190,3,2,Alacant,0,0,0,1
2536358,850,65,1,1,Alacant,0,1,0,0
2536363,700,80,2,2,Alacant,0,1,0,0
2536368,640,100,3,2,Alacant,0,1,0,0
2536369,540,100,3,2,Alacant,0,1,0,0
2536372,800,85,2,1,Alacant,0,1,0,0
2536378,650,57,1,1,Alacant,0,1,0,0
2536379,400,149,3,1,Alacant,0,0,0,0
2536382,240,65,2,1,Alacant,0,0,0,0
2536383,1300,130,4,2,Alacant,1,0,0,0
2536385,460,144,3,2,Alacant,0,1,0,0
2536387,425,75,3,1,Alacant,1,0,0,0
2536389,510,95,3,1,Alacant,0,0,0,0
2536390,800,99,2,2,Alacant,0,1,0,0
2536391,1600,120,3,2,Alacant,1,0,0,0
2536392,500,105,3,1,Alacant,1,1,0,0
2536393,840,60,2,2,Alacant,0,1,0,0
2536398,600,90,2,1,Alacant,1,0,0,0
2536402,600,76,2,2,Alacant,0,1,0,0
2536406,795,91,3,1,Alacant,0,1,0,0
2536407,350,90,3,1,Alacant,0,1,0,0
2536412,500,38,1,1,Alacant,0,1,0,0
2536414,850,90,2,2,Alacant,0,0,0,0
2536420,420,45,1,1,Alacant,0,0,0,0
2536422,625,61,2,1,Alacant,0,1,0,0
2536427,700,115,3,2,Alacant,0,1,0,0
2536428,1500,103,4,3,Alacant,0,0,1,1
2536429,490,110,4,2,Alacant,0,1,0,0
2536430,490,110,4,2,Alacant,0,1,0,0
2536431,490,110,4,2,Alacant,0,1,0,0
2536436,500,64,2,1,Alacant,0,0,0,0
2536445,450,170,4,1,Alacant,1,0,0,0
2536446,430,94,4,2,Alacant,0,1,0,0
2536447,1500,105,4,3,Alacant,1,0,1,0
2536453,750,70,2,1,Alacant,1,1,0,0
2536457,1700,100,2,4,Alacant,0,1,0,0
2536459,1200,95,3,2,Alacant,0,1,0,0
2536462,630,60,1,1,Alacant,1,0,0,0
2536463,790,95,2,1,Alacant,1,0,0,0
2536464,650,55,1,1,Alacant,0,1,0,0
2536465,600,70,1,1,Alacant,0,1,0,0
2536466,800,50,1,1,Alacant,0,0,1,0
2536467,550,110,3,1,Alacant,0,0,1,0
2536468,800,80,2,1,Alacant,0,1,0,0
2536474,1800,120,3,2,Alacant,0,1,0,0
2536475,1600,180,4,3,Alacant,0,1,1,0
2536477,840,95,2,1,Alacant,0,1,0,0
2536479,1000,70,2,1,Alacant,0,1,0,0
2536486,1000,90,3,2,Alacant,1,0,0,0
2536489,600,120,4,2,Alacant,0,1,0,0
2536491,750,70,2,1,Alacant,0,1,0,0
2536493,380,80,3,1,Alacant,0,0,0,0
2536494,380,80,3,1,Alacant,0,0,0,0
2536495,380,80,3,1,Alacant,0,0,0,0
2536498,380,80,3,1,Alacant,0,0,0,0
2536499,380,80,3,1,Alacant,0,0,0,0
2536501,800,85,2,1,Alacant,0,1,0,0
2536502,650,58,1,1,Alacant,0,1,0,0
2536503,850,136,2,2,Alacant,0,1,0,0
2536506,1300,180,3,2,Alacant,1,0,0,1
2536510,700,246,3,3,Alacant,1,0,1,0
2536512,200,200,5,5,Alacant,1,0,0,1
2536513,500,220,7,3,Alacant,0,1,0,0
2536514,800,140,4,2,Alacant,1,0,0,0
2536516,550,117,3,1,Alacant,0,0,0,0
2536518,550,62,2,1,Alacant,0,0,0,0
2536520,550,75,3,1,Alacant,0,1,0,0
2536523,800,120,3,2,Alacant,0,1,0,0
2536524,550,70,2,1,Alacant,0,1,0,0
2536526,1000,115,2,2,Alacant,0,1,0,0
2536529,600,110,3,1,Alacant,1,0,0,0
2536532,675,70,2,1,Alacant,0,1,0,0
2536533,1000,120,3,2,Alacant,1,0,1,0
2536536,500,60,2,1,Alacant,1,0,0,0
2536537,550,60,2,1,Alacant,0,1,0,0
2536538,700,105,3,2,Alacant,0,1,0,0
2536541,950,210,4,2,Alacant,1,0,0,0
2536542,2500,280,5,2,Alacant,1,0,1,0
2536543,700,90,2,2,Alacant,0,0,0,0
2536546,1300,190,3,2,Alacant,0,0,0,0
2536555,1500,105,4,2,Alacant,1,0,1,0
2536557,1300,180,3,1,Alacant,0,0,0,1
2536562,850,110,2,2,Alacant,0,1,0,0
2536563,610,60,1,1,Alacant,1,0,0,0
2536564,450,90,3,1,Alacant,0,0,0,0
2536565,525,38,1,2,Alacant,0,1,0,0
2536567,1200,130,3,2,Alacant,1,1,0,0
2536568,695,85,1,1,Alacant,0,1,0,0
2536569,600,265,4,3,Alacant,0,0,0,0
2536570,725,94,3,2,Alacant,0,1,0,0
2536572,340,58,2,1,Alacant,0,0,0,0
2536573,600,265,4,3,Alacant,0,0,0,0
2536577,490,110,4,2,Alacant,0,1,0,0
2536580,1150,150,2,3,Alacant,0,0,0,1
2536583,1300,190,3,2,Alacant,1,0,0,1
2536585,800,293,3,2,Alacant,1,0,0,0
2536588,580,80,2,1,Alacant,0,0,0,0
2536590,850,140,3,2,Alacant,0,0,0,0
2536592,1200,170,5,3,Alacant,0,1,0,0
2536595,550,55,1,1,Alacant,0,1,0,0
2536597,1000,125,3,2,Alacant,0,1,0,0
2536598,1000,70,2,1,Alacant,1,0,0,0
2536599,650,101,2,2,Alacant,0,1,0,0
2536601,550,50,1,1,Alacant,0,1,0,0
2536602,435,80,2,1,Alacant,0,1,0,0
2536604,550,46,1,1,Alacant,0,1,0,0
2536612,370,112,3,2,Alacant,0,0,0,0
2536617,600,88,2,1,Alacant,0,1,0,0
2536621,1150,197,3,2,Alacant,1,0,0,0
2536622,650,62,2,1,Alacant,0,1,0,0
2536628,2500,300,6,4,Alacant,1,0,1,0
2536638,1600,160,3,2,Alacant,1,0,1,0
2536641,1000,105,3,2,Alacant,0,1,0,0
2536643,600,65,2,1,Alacant,0,1,0,0
2536648,550,96,3,1,Alacant,0,0,0,0
141,600,71,2,1,Albacete,0,1,0,0
142,600,106,3,2,Albacete,0,0,0,0
143,650,110,4,1,Albacete,0,1,0,0
144,550,50,1,1,Albacete,0,1,0,0
145,575,75,2,2,Albacete,0,1,0,0
147,600,60,2,1,Albacete,0,1,0,0
148,705,100,3,1,Albacete,0,1,0,0
149,660,112,3,2,Albacete,0,1,0,0
150,520,100,2,2,Albacete,0,1,0,0
151,500,70,2,1,Albacete,0,0,0,1
152,550,73,3,1,Albacete,0,0,0,0
153,550,90,3,1,Albacete,0,0,0,1
154,500,60,1,1,Albacete,0,1,0,0
155,750,130,3,2,Albacete,0,0,0,0
158,650,97,2,1,Albacete,0,1,0,0
160,700,100,3,2,Albacete,0,1,0,1
161,550,50,1,1,Albacete,0,1,0,0
162,650,118,3,1,Albacete,0,1,0,0
163,500,90,3,1,Albacete,0,1,0,0
164,170,90,3,2,Albacete,1,1,0,0
165,800,120,4,2,Albacete,0,1,0,0
166,875,140,4,2,Albacete,0,1,0,0
167,690,100,3,1,Albacete,0,1,0,0
168,690,100,3,2,Albacete,0,1,0,0
169,700,150,4,2,Albacete,0,1,0,0
171,500,60,2,1,Albacete,0,0,0,1
172,420,60,1,1,Albacete,0,1,0,0
173,600,79,1,1,Albacete,0,1,0,0
174,520,50,1,1,Albacete,0,1,0,0
175,800,100,2,2,Albacete,0,1,0,0
176,650,138,3,2,Albacete,0,1,0,0
177,550,65,1,1,Albacete,0,1,0,0
178,750,110,3,2,Albacete,0,1,0,0
179,650,120,3,2,Albacete,0,1,0,0
180,500,55,1,1,Albacete,0,1,0,0
183,650,138,3,2,Albacete,0,1,0,0
184,700,116,4,2,Albacete,0,1,0,0
185,690,100,3,1,Albacete,1,1,0,0
188,920,110,4,2,Albacete,0,1,0,0
192,600,70,2,1,Albacete,0,1,0,0
193,590,100,4,1,Albacete,0,0,0,0
194,650,85,3,2,Albacete,0,1,0,0
195,500,75,3,1,Albacete,0,0,0,1
196,600,140,4,2,Albacete,0,0,0,1
197,850,90,4,2,Albacete,0,1,0,0
198,480,65,1,1,Albacete,0,1,0,0
199,630,95,4,2,Albacete,0,1,0,0
201,790,90,2,2,Albacete,0,1,0,0
202,650,95,3,1,Albacete,0,0,0,0
203,480,70,3,1,Albacete,0,1,0,0
204,650,90,3,1,Albacete,0,0,0,0
205,700,116,4,2,Albacete,0,0,0,0
206,900,198,4,2,Albacete,0,1,0,0
207,800,129,4,2,Albacete,0,1,0,0
211,580,70,1,2,Albacete,0,1,0,1
212,650,75,2,2,Albacete,0,1,0,0
213,550,70,2,1,Albacete,0,0,0,0
214,500,60,2,1,Albacete,0,0,0,1
216,550,90,3,1,Albacete,0,1,0,0
218,760,143,3,3,Albacete,0,1,0,0
221,480,55,1,1,Albacete,0,1,0,0
223,600,83,2,1,Albacete,0,1,0,0
224,600,120,4,2,Albacete,1,1,0,0
225,700,115,3,2,Albacete,0,1,0,0
226,500,70,1,1,Albacete,0,1,0,1
227,790,110,4,1,Albacete,0,1,0,0
228,200,130,4,2,Albacete,0,1,0,0
229,690,90,3,1,Albacete,0,0,0,1
230,700,134,3,2,Albacete,1,1,0,0
231,690,90,3,2,Albacete,0,1,0,0
232,700,80,2,2,Albacete,0,1,0,0
235,800,100,3,2,Albacete,0,1,0,0
236,650,113,3,2,Albacete,0,1,0,0
237,675,126,4,2,Albacete,0,1,0,0
238,650,90,3,1,Albacete,0,0,0,0
239,660,119,3,2,Albacete,0,1,0,1
240,760,116,4,2,Albacete,0,1,0,0
